model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,300,0.2,Adam,"[0.0618, 0.0029]","[0.0553, 0.0024]","[0.0507, 0.0021]","[0.0712, 0.0039]","[0.0365, 0.0013]","[0.1537, 0.0048]","[0.0477, 0.0019]","[0.0397, 0.0015]","[0.0348, 0.0013]","[0.0613, 0.0029]","[0.0221, 0.0007]","[0.0627, 0.0036]","[0.1375, 0.006]","[0.1676, 0.0065]","[0.1927, 0.0069]","[0.0899, 0.0049]","[0.299, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,300,0.2,Adam,"[0.0565, 0.0028]","[0.0504, 0.0023]","[0.0461, 0.0019]","[0.0662, 0.0038]","[0.033, 0.0012]","[0.144, 0.0047]","[0.0423, 0.0018]","[0.0358, 0.0014]","[0.0315, 0.0011]","[0.0559, 0.0028]","[0.0197, 0.0006]","[0.0616, 0.0037]","[0.1261, 0.0058]","[0.1572, 0.0064]","[0.1828, 0.0068]","[0.0867, 0.0049]","[0.2789, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,300,0.2,Adam,"[0.0607, 0.0029]","[0.0547, 0.0024]","[0.0503, 0.0021]","[0.0696, 0.0039]","[0.0363, 0.0013]","[0.1532, 0.0047]","[0.0474, 0.0019]","[0.04, 0.0015]","[0.035, 0.0013]","[0.0605, 0.0029]","[0.0222, 0.0007]","[0.0627, 0.0036]","[0.1364, 0.006]","[0.1692, 0.0066]","[0.195, 0.007]","[0.0899, 0.0049]","[0.3004, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,300,0.2,Adam,"[0.0576, 0.0028]","[0.0513, 0.0023]","[0.0469, 0.002]","[0.0674, 0.0038]","[0.0333, 0.0012]","[0.1442, 0.0048]","[0.0432, 0.0018]","[0.0363, 0.0014]","[0.0315, 0.0012]","[0.0574, 0.0028]","[0.0197, 0.0006]","[0.0622, 0.0037]","[0.1278, 0.0059]","[0.1601, 0.0065]","[0.1819, 0.0068]","[0.0875, 0.0049]","[0.2768, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,300,0.2,Adam,"[0.0614, 0.0029]","[0.0551, 0.0024]","[0.0504, 0.0021]","[0.0711, 0.0039]","[0.0363, 0.0013]","[0.1535, 0.0048]","[0.047, 0.0019]","[0.0395, 0.0015]","[0.0347, 0.0013]","[0.0608, 0.0029]","[0.0221, 0.0007]","[0.0626, 0.0036]","[0.1357, 0.006]","[0.1674, 0.0066]","[0.1933, 0.007]","[0.091, 0.005]","[0.2984, 0.0081]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,300,0.2,Adam,"[0.0575, 0.0028]","[0.0512, 0.0023]","[0.0467, 0.002]","[0.067, 0.0038]","[0.0331, 0.0012]","[0.1436, 0.0048]","[0.0429, 0.0018]","[0.0359, 0.0014]","[0.0315, 0.0011]","[0.0567, 0.0028]","[0.0194, 0.0006]","[0.0613, 0.0037]","[0.1276, 0.0058]","[0.1585, 0.0065]","[0.1834, 0.0069]","[0.0877, 0.0049]","[0.2744, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,300,0.2,Adam,"[0.0618, 0.0029]","[0.0553, 0.0024]","[0.0507, 0.0021]","[0.0713, 0.004]","[0.0365, 0.0013]","[0.1533, 0.0048]","[0.0473, 0.002]","[0.0397, 0.0015]","[0.0351, 0.0013]","[0.0608, 0.0029]","[0.0221, 0.0007]","[0.0632, 0.0037]","[0.1356, 0.006]","[0.167, 0.0065]","[0.1949, 0.007]","[0.0895, 0.0049]","[0.2977, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,300,0.2,Adam,"[0.0584, 0.0028]","[0.0521, 0.0023]","[0.0475, 0.002]","[0.0681, 0.0038]","[0.0336, 0.0012]","[0.1447, 0.0048]","[0.0438, 0.0018]","[0.0368, 0.0014]","[0.032, 0.0012]","[0.0579, 0.0029]","[0.0196, 0.0006]","[0.0611, 0.0037]","[0.131, 0.0059]","[0.1626, 0.0065]","[0.1853, 0.0069]","[0.0886, 0.0049]","[0.2768, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,300,0.2,Adam,"[0.0617, 0.0029]","[0.0553, 0.0024]","[0.0506, 0.0021]","[0.0713, 0.0039]","[0.0366, 0.0013]","[0.1542, 0.0048]","[0.0476, 0.0019]","[0.0396, 0.0015]","[0.0349, 0.0013]","[0.0617, 0.003]","[0.0222, 0.0007]","[0.0637, 0.0037]","[0.1371, 0.006]","[0.1679, 0.0065]","[0.1948, 0.0069]","[0.0913, 0.005]","[0.3007, 0.0081]"
