model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0,0.0001,1.0,0.1,1.0,,0.0001,600,0.5,Adam,"[0.0607, 0.0029]","[0.0544, 0.0024]","[0.0498, 0.002]","[0.07, 0.0038]","[0.0357, 0.0012]","[0.1526, 0.0047]","[0.0465, 0.0019]","[0.0392, 0.0015]","[0.0341, 0.0012]","[0.0608, 0.0029]","[0.0213, 0.0007]","[0.0624, 0.0036]","[0.1387, 0.0061]","[0.1706, 0.0066]","[0.1965, 0.007]","[0.0922, 0.005]","[0.2979, 0.0081]"
S-E-CDE-VAE,200,0.0001,0.0001,1.0,0.1,1.0,,0.0001,600,0.5,Adam,"[0.0618, 0.0029]","[0.0552, 0.0024]","[0.0505, 0.0021]","[0.0719, 0.0039]","[0.0361, 0.0013]","[0.1545, 0.0048]","[0.0471, 0.0019]","[0.0393, 0.0015]","[0.0345, 0.0012]","[0.0612, 0.0029]","[0.0217, 0.0007]","[0.0641, 0.0037]","[0.1383, 0.0061]","[0.1704, 0.0067]","[0.1978, 0.0071]","[0.0924, 0.005]","[0.2989, 0.008]"
S-E-CDE-VAE,200,0.001,0.0001,1.0,0.1,1.0,,0.0001,600,0.5,Adam,"[0.0481, 0.0026]","[0.0436, 0.0021]","[0.0404, 0.0019]","[0.0546, 0.0035]","[0.0302, 0.0012]","[0.1261, 0.0042]","[0.0383, 0.0018]","[0.0328, 0.0014]","[0.0295, 0.0012]","[0.0478, 0.0026]","[0.0198, 0.0007]","[0.0475, 0.0032]","[0.1065, 0.0053]","[0.1343, 0.0059]","[0.1581, 0.0063]","[0.0677, 0.0042]","[0.2575, 0.0076]"
S-E-CDE-VAE,200,0.01,0.0001,1.0,0.1,1.0,,0.0001,600,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.007, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0262, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
S-E-CDE-VAE,200,0.1,0.0001,1.0,0.1,1.0,,0.0001,600,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.007, 0.0006]","[0.0064, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0262, 0.0027]","[0.0323, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
S-E-CDE-VAE,200,1.0,0.0001,1.0,0.1,1.0,,0.0001,600,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.007, 0.0006]","[0.0064, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0262, 0.0027]","[0.0323, 0.003]","[0.0081, 0.0014]","[0.0681, 0.0042]"
