model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,600,0.3,Adam,"[0.0534, 0.0027]","[0.048, 0.0023]","[0.0442, 0.002]","[0.0614, 0.0037]","[0.0322, 0.0012]","[0.1356, 0.0045]","[0.0417, 0.0018]","[0.0353, 0.0014]","[0.031, 0.0012]","[0.0532, 0.0028]","[0.0199, 0.0007]","[0.0533, 0.0033]","[0.1185, 0.0057]","[0.1488, 0.0063]","[0.1713, 0.0066]","[0.0763, 0.0045]","[0.2699, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,600,0.3,Adam,"[0.0558, 0.0028]","[0.0502, 0.0023]","[0.0462, 0.002]","[0.0644, 0.0038]","[0.0337, 0.0013]","[0.1422, 0.0046]","[0.0433, 0.0019]","[0.0366, 0.0015]","[0.0324, 0.0012]","[0.0556, 0.0028]","[0.021, 0.0007]","[0.0556, 0.0034]","[0.1224, 0.0057]","[0.154, 0.0064]","[0.1796, 0.0068]","[0.081, 0.0047]","[0.2822, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,600,0.3,Adam,"[0.0537, 0.0027]","[0.0483, 0.0023]","[0.0444, 0.002]","[0.0619, 0.0037]","[0.0323, 0.0012]","[0.1356, 0.0045]","[0.0413, 0.0018]","[0.0352, 0.0014]","[0.031, 0.0012]","[0.0532, 0.0028]","[0.0199, 0.0007]","[0.0543, 0.0034]","[0.118, 0.0056]","[0.1479, 0.0062]","[0.1722, 0.0066]","[0.0763, 0.0045]","[0.2671, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,600,0.3,Adam,"[0.0557, 0.0028]","[0.0502, 0.0023]","[0.0462, 0.002]","[0.0639, 0.0037]","[0.0336, 0.0013]","[0.1413, 0.0046]","[0.0433, 0.0019]","[0.0369, 0.0015]","[0.0323, 0.0012]","[0.0559, 0.0028]","[0.0208, 0.0007]","[0.0569, 0.0035]","[0.1231, 0.0057]","[0.1541, 0.0063]","[0.1776, 0.0067]","[0.0809, 0.0047]","[0.2792, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,600,0.3,Adam,"[0.0544, 0.0028]","[0.0488, 0.0023]","[0.0447, 0.002]","[0.0634, 0.0038]","[0.0323, 0.0012]","[0.1365, 0.0046]","[0.0416, 0.0018]","[0.035, 0.0014]","[0.0309, 0.0012]","[0.0526, 0.0028]","[0.0199, 0.0007]","[0.0552, 0.0034]","[0.1172, 0.0056]","[0.1466, 0.0062]","[0.1699, 0.0066]","[0.0755, 0.0045]","[0.2684, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0001,600,0.3,Adam,"[0.0563, 0.0028]","[0.0506, 0.0023]","[0.0464, 0.002]","[0.0649, 0.0038]","[0.0337, 0.0013]","[0.1412, 0.0046]","[0.0435, 0.0018]","[0.0367, 0.0015]","[0.0323, 0.0012]","[0.0557, 0.0028]","[0.0208, 0.0007]","[0.0564, 0.0035]","[0.1243, 0.0058]","[0.1537, 0.0063]","[0.1769, 0.0067]","[0.0811, 0.0047]","[0.2777, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0005,600,0.3,Adam,"[0.0532, 0.0027]","[0.048, 0.0023]","[0.0442, 0.002]","[0.061, 0.0037]","[0.0322, 0.0012]","[0.1357, 0.0045]","[0.0415, 0.0018]","[0.0353, 0.0014]","[0.0311, 0.0012]","[0.0524, 0.0027]","[0.0201, 0.0007]","[0.0534, 0.0033]","[0.1174, 0.0056]","[0.1479, 0.0062]","[0.173, 0.0066]","[0.0749, 0.0045]","[0.2701, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0001,600,0.3,Adam,"[0.0555, 0.0028]","[0.05, 0.0023]","[0.046, 0.002]","[0.0635, 0.0037]","[0.0336, 0.0013]","[0.1407, 0.0046]","[0.0435, 0.0019]","[0.0365, 0.0015]","[0.0323, 0.0012]","[0.0558, 0.0028]","[0.0209, 0.0007]","[0.0553, 0.0034]","[0.1221, 0.0057]","[0.1529, 0.0063]","[0.1781, 0.0067]","[0.081, 0.0047]","[0.2789, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0005,600,0.3,Adam,"[0.0537, 0.0028]","[0.0483, 0.0023]","[0.0444, 0.002]","[0.0619, 0.0037]","[0.0324, 0.0012]","[0.1358, 0.0045]","[0.0416, 0.0018]","[0.0356, 0.0014]","[0.0314, 0.0012]","[0.0525, 0.0028]","[0.02, 0.0007]","[0.0537, 0.0034]","[0.1182, 0.0056]","[0.1501, 0.0063]","[0.1747, 0.0067]","[0.075, 0.0045]","[0.2689, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0001,600,0.3,Adam,"[0.056, 0.0028]","[0.0504, 0.0023]","[0.0461, 0.002]","[0.0639, 0.0038]","[0.0335, 0.0013]","[0.1408, 0.0046]","[0.0439, 0.0019]","[0.0362, 0.0015]","[0.0319, 0.0012]","[0.0559, 0.0028]","[0.0208, 0.0007]","[0.0548, 0.0034]","[0.1243, 0.0057]","[0.1521, 0.0063]","[0.1768, 0.0067]","[0.0811, 0.0047]","[0.2789, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0005,600,0.3,Adam,"[0.0529, 0.0027]","[0.0478, 0.0023]","[0.0441, 0.002]","[0.0609, 0.0037]","[0.0323, 0.0012]","[0.1358, 0.0045]","[0.0412, 0.0018]","[0.0355, 0.0014]","[0.0315, 0.0012]","[0.0524, 0.0027]","[0.0201, 0.0007]","[0.0533, 0.0034]","[0.1153, 0.0055]","[0.1487, 0.0062]","[0.1745, 0.0067]","[0.0755, 0.0045]","[0.27, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0001,600,0.3,Adam,"[0.0568, 0.0028]","[0.051, 0.0023]","[0.0467, 0.002]","[0.0656, 0.0038]","[0.0338, 0.0013]","[0.1424, 0.0046]","[0.0436, 0.0018]","[0.037, 0.0015]","[0.0324, 0.0012]","[0.0563, 0.0028]","[0.0209, 0.0007]","[0.0572, 0.0035]","[0.1242, 0.0057]","[0.1545, 0.0063]","[0.1787, 0.0067]","[0.0824, 0.0047]","[0.2803, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0005,600,0.3,Adam,"[0.0534, 0.0027]","[0.0481, 0.0023]","[0.0441, 0.002]","[0.0616, 0.0037]","[0.0321, 0.0012]","[0.1356, 0.0045]","[0.0416, 0.0018]","[0.0349, 0.0014]","[0.0308, 0.0012]","[0.0522, 0.0027]","[0.0199, 0.0007]","[0.0538, 0.0034]","[0.1178, 0.0056]","[0.146, 0.0062]","[0.1708, 0.0066]","[0.0764, 0.0045]","[0.2686, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0001,600,0.3,Adam,"[0.0557, 0.0028]","[0.0501, 0.0023]","[0.0461, 0.002]","[0.0642, 0.0037]","[0.0336, 0.0013]","[0.141, 0.0046]","[0.043, 0.0018]","[0.0366, 0.0015]","[0.0323, 0.0012]","[0.0553, 0.0028]","[0.0208, 0.0007]","[0.0564, 0.0035]","[0.1223, 0.0057]","[0.1543, 0.0064]","[0.1786, 0.0067]","[0.0806, 0.0047]","[0.2777, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0005,600,0.3,Adam,"[0.0539, 0.0027]","[0.0485, 0.0023]","[0.0445, 0.002]","[0.0621, 0.0037]","[0.0324, 0.0012]","[0.1359, 0.0045]","[0.042, 0.0018]","[0.0352, 0.0014]","[0.0311, 0.0012]","[0.0528, 0.0028]","[0.0199, 0.0007]","[0.0544, 0.0034]","[0.119, 0.0056]","[0.1476, 0.0062]","[0.1727, 0.0067]","[0.0762, 0.0045]","[0.2688, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0001,600,0.3,Adam,"[0.0558, 0.0028]","[0.0503, 0.0023]","[0.0462, 0.002]","[0.0639, 0.0038]","[0.0337, 0.0013]","[0.1412, 0.0046]","[0.0434, 0.0019]","[0.037, 0.0015]","[0.0323, 0.0012]","[0.056, 0.0028]","[0.0209, 0.0007]","[0.0566, 0.0035]","[0.123, 0.0057]","[0.1545, 0.0063]","[0.1784, 0.0067]","[0.0808, 0.0047]","[0.2796, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0005,600,0.3,Adam,"[0.0536, 0.0027]","[0.0482, 0.0023]","[0.0443, 0.002]","[0.0621, 0.0037]","[0.0323, 0.0012]","[0.1361, 0.0045]","[0.0413, 0.0018]","[0.0353, 0.0014]","[0.0311, 0.0012]","[0.0526, 0.0028]","[0.02, 0.0007]","[0.0534, 0.0033]","[0.1172, 0.0056]","[0.1476, 0.0062]","[0.1716, 0.0066]","[0.0765, 0.0046]","[0.2699, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0001,600,0.3,Adam,"[0.0552, 0.0028]","[0.0499, 0.0023]","[0.0458, 0.002]","[0.0632, 0.0037]","[0.0334, 0.0012]","[0.1405, 0.0046]","[0.0433, 0.0019]","[0.0365, 0.0015]","[0.0321, 0.0012]","[0.0547, 0.0028]","[0.0208, 0.0007]","[0.0566, 0.0034]","[0.1222, 0.0057]","[0.1523, 0.0063]","[0.1757, 0.0067]","[0.0791, 0.0046]","[0.2786, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0005,600,0.3,Adam,"[0.0536, 0.0027]","[0.0481, 0.0023]","[0.0442, 0.002]","[0.0621, 0.0037]","[0.0322, 0.0012]","[0.1353, 0.0045]","[0.0415, 0.0018]","[0.0348, 0.0014]","[0.0308, 0.0012]","[0.0528, 0.0027]","[0.02, 0.0007]","[0.0539, 0.0034]","[0.1168, 0.0056]","[0.1451, 0.0061]","[0.1693, 0.0066]","[0.0766, 0.0045]","[0.2678, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0001,600,0.3,Adam,"[0.0563, 0.0028]","[0.0507, 0.0023]","[0.0466, 0.002]","[0.0647, 0.0038]","[0.0339, 0.0013]","[0.1425, 0.0046]","[0.0438, 0.0019]","[0.0371, 0.0015]","[0.0323, 0.0012]","[0.0561, 0.0028]","[0.021, 0.0007]","[0.0574, 0.0035]","[0.1237, 0.0057]","[0.1557, 0.0064]","[0.1794, 0.0067]","[0.0813, 0.0047]","[0.2809, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0005,600,0.3,Adam,"[0.054, 0.0028]","[0.0486, 0.0023]","[0.0447, 0.002]","[0.0622, 0.0037]","[0.0324, 0.0012]","[0.1361, 0.0045]","[0.0418, 0.0018]","[0.0355, 0.0014]","[0.0312, 0.0012]","[0.0534, 0.0028]","[0.0199, 0.0007]","[0.0539, 0.0034]","[0.1192, 0.0056]","[0.1487, 0.0062]","[0.1736, 0.0067]","[0.0767, 0.0045]","[0.2683, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.0001,600,0.3,Adam,"[0.0557, 0.0028]","[0.0501, 0.0023]","[0.0461, 0.002]","[0.0641, 0.0037]","[0.0335, 0.0013]","[0.1413, 0.0046]","[0.0429, 0.0019]","[0.0367, 0.0015]","[0.0324, 0.0012]","[0.0561, 0.0028]","[0.0208, 0.0007]","[0.0559, 0.0034]","[0.1219, 0.0057]","[0.1539, 0.0063]","[0.1797, 0.0067]","[0.0812, 0.0047]","[0.2809, 0.008]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.0005,600,0.3,Adam,"[0.0542, 0.0027]","[0.0487, 0.0023]","[0.0447, 0.002]","[0.0622, 0.0037]","[0.0325, 0.0012]","[0.1367, 0.0045]","[0.0423, 0.0018]","[0.0351, 0.0014]","[0.0311, 0.0012]","[0.0534, 0.0028]","[0.0201, 0.0007]","[0.0543, 0.0034]","[0.1208, 0.0057]","[0.1478, 0.0062]","[0.1727, 0.0067]","[0.0769, 0.0046]","[0.2703, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.0001,600,0.3,Adam,"[0.0565, 0.0028]","[0.0507, 0.0023]","[0.0464, 0.002]","[0.0648, 0.0038]","[0.0336, 0.0013]","[0.1413, 0.0046]","[0.0437, 0.0019]","[0.0366, 0.0015]","[0.0319, 0.0012]","[0.0564, 0.0028]","[0.0207, 0.0007]","[0.0566, 0.0034]","[0.123, 0.0057]","[0.1532, 0.0063]","[0.176, 0.0067]","[0.0825, 0.0047]","[0.2775, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.0005,600,0.3,Adam,"[0.0544, 0.0028]","[0.049, 0.0023]","[0.045, 0.002]","[0.0628, 0.0037]","[0.0327, 0.0012]","[0.1374, 0.0046]","[0.0425, 0.0019]","[0.0356, 0.0014]","[0.0315, 0.0012]","[0.0536, 0.0028]","[0.02, 0.0007]","[0.0556, 0.0035]","[0.1199, 0.0056]","[0.1485, 0.0062]","[0.1729, 0.0067]","[0.078, 0.0046]","[0.2696, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.001,1.0,,0.0001,600,0.3,Adam,"[0.0559, 0.0028]","[0.0503, 0.0023]","[0.0462, 0.002]","[0.0641, 0.0037]","[0.0335, 0.0012]","[0.1411, 0.0046]","[0.0433, 0.0018]","[0.0367, 0.0015]","[0.0321, 0.0012]","[0.0552, 0.0028]","[0.0207, 0.0007]","[0.0571, 0.0035]","[0.1241, 0.0057]","[0.1545, 0.0063]","[0.1773, 0.0067]","[0.0805, 0.0046]","[0.2763, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.001,1.0,,0.0005,600,0.3,Adam,"[0.0535, 0.0027]","[0.0481, 0.0023]","[0.0442, 0.002]","[0.0621, 0.0037]","[0.0322, 0.0012]","[0.1367, 0.0045]","[0.0411, 0.0018]","[0.0348, 0.0014]","[0.0308, 0.0012]","[0.0523, 0.0027]","[0.0202, 0.0007]","[0.0535, 0.0034]","[0.117, 0.0056]","[0.1466, 0.0062]","[0.1715, 0.0066]","[0.0763, 0.0045]","[0.2701, 0.0078]"
