model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0001,300,0,0.5,Adam,"[0.0607, 0.0029]","[0.0546, 0.0024]","[0.0501, 0.0021]","[0.0695, 0.0039]","[0.0364, 0.0013]","[0.1518, 0.0047]","[0.0474, 0.002]","[0.0398, 0.0015]","[0.0349, 0.0013]","[0.0609, 0.0029]","[0.0222, 0.0007]","[0.0623, 0.0036]","[0.1353, 0.006]","[0.1679, 0.0066]","[0.1941, 0.007]","[0.0896, 0.0049]","[0.297, 0.008]"
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0005,300,0,0.5,Adam,"[0.0569, 0.0028]","[0.0508, 0.0023]","[0.0465, 0.002]","[0.0657, 0.0038]","[0.0331, 0.0012]","[0.1435, 0.0047]","[0.0434, 0.0018]","[0.0361, 0.0014]","[0.0315, 0.0012]","[0.0567, 0.0028]","[0.0197, 0.0006]","[0.0597, 0.0036]","[0.1287, 0.0059]","[0.1572, 0.0064]","[0.182, 0.0068]","[0.0869, 0.0049]","[0.2789, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0001,300,0,0.5,Adam,"[0.0609, 0.0029]","[0.0545, 0.0024]","[0.05, 0.0021]","[0.0705, 0.0039]","[0.0361, 0.0013]","[0.1524, 0.0047]","[0.0468, 0.0019]","[0.039, 0.0015]","[0.0347, 0.0013]","[0.0603, 0.0029]","[0.0222, 0.0007]","[0.0614, 0.0036]","[0.1335, 0.0059]","[0.1644, 0.0065]","[0.1915, 0.0069]","[0.0893, 0.0049]","[0.2975, 0.0081]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0005,300,0,0.5,Adam,"[0.0568, 0.0028]","[0.0506, 0.0023]","[0.0463, 0.002]","[0.066, 0.0038]","[0.0329, 0.0012]","[0.1428, 0.0047]","[0.0428, 0.0018]","[0.0359, 0.0014]","[0.0313, 0.0011]","[0.0564, 0.0028]","[0.0196, 0.0006]","[0.0614, 0.0036]","[0.1275, 0.0059]","[0.158, 0.0065]","[0.1823, 0.0069]","[0.0853, 0.0048]","[0.276, 0.0079]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0001,300,0,0.5,Adam,"[0.0605, 0.0029]","[0.0543, 0.0024]","[0.0499, 0.0021]","[0.0698, 0.0039]","[0.0362, 0.0013]","[0.1526, 0.0047]","[0.0467, 0.0019]","[0.0394, 0.0015]","[0.0348, 0.0013]","[0.0598, 0.0029]","[0.0224, 0.0007]","[0.061, 0.0036]","[0.1339, 0.0059]","[0.1673, 0.0065]","[0.1947, 0.007]","[0.0873, 0.0048]","[0.3006, 0.008]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0005,300,0,0.5,Adam,"[0.0573, 0.0028]","[0.0513, 0.0023]","[0.0469, 0.002]","[0.0662, 0.0037]","[0.0333, 0.0012]","[0.1434, 0.0047]","[0.0436, 0.0018]","[0.0367, 0.0014]","[0.0318, 0.0012]","[0.0577, 0.0028]","[0.0197, 0.0006]","[0.0591, 0.0036]","[0.1289, 0.0059]","[0.161, 0.0065]","[0.1845, 0.0069]","[0.088, 0.0049]","[0.2789, 0.008]"
