model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0001,600,0,0.3,Adam,"[0.0607, 0.0029]","[0.0541, 0.0023]","[0.0493, 0.002]","[0.0709, 0.0039]","[0.035, 0.0012]","[0.152, 0.0048]","[0.0459, 0.0019]","[0.0382, 0.0014]","[0.0333, 0.0012]","[0.0594, 0.0029]","[0.0207, 0.0006]","[0.0637, 0.0038]","[0.1376, 0.0061]","[0.1683, 0.0066]","[0.1932, 0.007]","[0.0917, 0.005]","[0.2915, 0.008]"
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0005,600,0,0.3,Adam,"[0.0586, 0.0028]","[0.0522, 0.0023]","[0.0476, 0.002]","[0.0688, 0.0038]","[0.0338, 0.0012]","[0.1462, 0.0048]","[0.0435, 0.0018]","[0.0371, 0.0014]","[0.0322, 0.0012]","[0.0585, 0.0029]","[0.0199, 0.0006]","[0.0615, 0.0037]","[0.1289, 0.0059]","[0.1629, 0.0066]","[0.1861, 0.0069]","[0.0886, 0.0049]","[0.2807, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0001,600,0,0.3,Adam,"[0.0611, 0.0029]","[0.0543, 0.0024]","[0.0495, 0.002]","[0.0718, 0.0039]","[0.0352, 0.0012]","[0.1519, 0.0048]","[0.0453, 0.0019]","[0.0382, 0.0014]","[0.0332, 0.0012]","[0.061, 0.0029]","[0.0207, 0.0006]","[0.0646, 0.0038]","[0.1354, 0.006]","[0.1682, 0.0066]","[0.193, 0.007]","[0.0938, 0.0051]","[0.2911, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0005,600,0,0.3,Adam,"[0.0583, 0.0028]","[0.0521, 0.0023]","[0.0477, 0.002]","[0.068, 0.0038]","[0.0339, 0.0012]","[0.1458, 0.0047]","[0.044, 0.0018]","[0.0375, 0.0014]","[0.0323, 0.0012]","[0.0582, 0.0029]","[0.02, 0.0006]","[0.0609, 0.0037]","[0.1299, 0.0059]","[0.1636, 0.0065]","[0.1872, 0.0069]","[0.0888, 0.005]","[0.2812, 0.0079]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0001,600,0,0.3,Adam,"[0.0607, 0.0029]","[0.0541, 0.0024]","[0.0493, 0.002]","[0.0713, 0.0039]","[0.0349, 0.0012]","[0.1513, 0.0048]","[0.0454, 0.0019]","[0.0383, 0.0014]","[0.0331, 0.0012]","[0.06, 0.0029]","[0.0206, 0.0006]","[0.0645, 0.0038]","[0.1346, 0.006]","[0.1686, 0.0066]","[0.1922, 0.0069]","[0.0906, 0.005]","[0.2908, 0.008]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0005,600,0,0.3,Adam,"[0.0584, 0.0028]","[0.052, 0.0023]","[0.0475, 0.002]","[0.0679, 0.0038]","[0.0337, 0.0012]","[0.1451, 0.0047]","[0.044, 0.0018]","[0.0368, 0.0014]","[0.0322, 0.0012]","[0.0578, 0.0029]","[0.0198, 0.0006]","[0.0604, 0.0036]","[0.131, 0.0059]","[0.1613, 0.0065]","[0.1864, 0.0069]","[0.0883, 0.005]","[0.279, 0.0079]"
