model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.001,0.0001,1.0,1.0,1.0,,0.0001,600,0,0.5,Adam,"[0.0472, 0.0026]","[0.043, 0.0021]","[0.0398, 0.0019]","[0.0536, 0.0035]","[0.0299, 0.0012]","[0.1253, 0.0042]","[0.0378, 0.0017]","[0.0326, 0.0014]","[0.029, 0.0012]","[0.0469, 0.0026]","[0.0197, 0.0007]","[0.0486, 0.0032]","[0.104, 0.0052]","[0.1324, 0.0058]","[0.1569, 0.0063]","[0.0657, 0.0042]","[0.2568, 0.0076]"
S-E-CDE-VAE,200,0.001,0.0001,1.0,1.0,1.0,,0.0005,600,0,0.5,Adam,"[0.0359, 0.0023]","[0.0329, 0.0019]","[0.0308, 0.0016]","[0.0405, 0.003]","[0.0239, 0.0011]","[0.1001, 0.0037]","[0.0291, 0.0015]","[0.0257, 0.0012]","[0.0235, 0.0011]","[0.0355, 0.0023]","[0.0166, 0.0007]","[0.0359, 0.0027]","[0.0789, 0.0046]","[0.1022, 0.0051]","[0.1231, 0.0056]","[0.0491, 0.0036]","[0.2135, 0.0071]"
S-E-CDE-VAE,200,0.001,0.001,1.0,1.0,1.0,,0.0001,600,0,0.5,Adam,"[0.0473, 0.0026]","[0.0431, 0.0021]","[0.04, 0.0019]","[0.0536, 0.0035]","[0.0301, 0.0012]","[0.1249, 0.0042]","[0.0379, 0.0018]","[0.0328, 0.0014]","[0.0294, 0.0012]","[0.0472, 0.0026]","[0.0197, 0.0007]","[0.0482, 0.0032]","[0.1038, 0.0052]","[0.1342, 0.0059]","[0.1592, 0.0063]","[0.0653, 0.0041]","[0.2566, 0.0076]"
S-E-CDE-VAE,200,0.001,0.001,1.0,1.0,1.0,,0.0005,600,0,0.5,Adam,"[0.0365, 0.0023]","[0.0333, 0.0019]","[0.0311, 0.0016]","[0.041, 0.003]","[0.024, 0.0011]","[0.1007, 0.0038]","[0.0296, 0.0016]","[0.0259, 0.0012]","[0.0235, 0.0011]","[0.0357, 0.0023]","[0.0166, 0.0007]","[0.0373, 0.0028]","[0.0808, 0.0047]","[0.1033, 0.0052]","[0.1242, 0.0056]","[0.0492, 0.0036]","[0.2136, 0.0071]"
S-E-CDE-VAE,200,0.001,0.01,1.0,1.0,1.0,,0.0001,600,0,0.5,Adam,"[0.047, 0.0026]","[0.0428, 0.0021]","[0.0398, 0.0019]","[0.0534, 0.0034]","[0.0298, 0.0012]","[0.1244, 0.0042]","[0.0376, 0.0017]","[0.0327, 0.0014]","[0.0292, 0.0012]","[0.0471, 0.0026]","[0.0195, 0.0007]","[0.0474, 0.0031]","[0.1042, 0.0052]","[0.1339, 0.0059]","[0.1572, 0.0063]","[0.0659, 0.0042]","[0.2554, 0.0076]"
S-E-CDE-VAE,200,0.001,0.01,1.0,1.0,1.0,,0.0005,600,0,0.5,Adam,"[0.037, 0.0023]","[0.0339, 0.0019]","[0.0316, 0.0017]","[0.0418, 0.0031]","[0.0244, 0.0011]","[0.1016, 0.0038]","[0.0301, 0.0016]","[0.0264, 0.0013]","[0.0239, 0.0011]","[0.0366, 0.0023]","[0.0167, 0.0007]","[0.0371, 0.0028]","[0.0815, 0.0047]","[0.1054, 0.0053]","[0.1263, 0.0057]","[0.0496, 0.0036]","[0.2152, 0.0072]"
