model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.001,0.0001,1.0,1.0,1.0,,0.0001,500,0,0.2,Adam,"[0.0514, 0.0027]","[0.0466, 0.0022]","[0.0431, 0.0019]","[0.0585, 0.0036]","[0.0319, 0.0012]","[0.1333, 0.0044]","[0.0411, 0.0018]","[0.0349, 0.0014]","[0.031, 0.0012]","[0.0514, 0.0027]","[0.0204, 0.0007]","[0.0516, 0.0033]","[0.1152, 0.0055]","[0.1443, 0.0061]","[0.169, 0.0065]","[0.0732, 0.0044]","[0.2685, 0.0078]"
S-E-CDE-VAE,200,0.001,0.0001,1.0,1.0,1.0,,0.0005,500,0,0.2,Adam,"[0.0409, 0.0024]","[0.0373, 0.002]","[0.0347, 0.0017]","[0.0466, 0.0032]","[0.0264, 0.0011]","[0.1099, 0.004]","[0.0326, 0.0016]","[0.0288, 0.0013]","[0.0259, 0.0011]","[0.0406, 0.0024]","[0.0174, 0.0007]","[0.0418, 0.003]","[0.0894, 0.0049]","[0.1181, 0.0056]","[0.1394, 0.006]","[0.0577, 0.004]","[0.2257, 0.0073]"
S-E-CDE-VAE,200,0.001,0.001,1.0,1.0,1.0,,0.0001,500,0,0.2,Adam,"[0.0521, 0.0027]","[0.0473, 0.0022]","[0.0437, 0.002]","[0.0595, 0.0036]","[0.0323, 0.0013]","[0.1335, 0.0044]","[0.0413, 0.0018]","[0.0355, 0.0015]","[0.0314, 0.0012]","[0.0518, 0.0028]","[0.0204, 0.0007]","[0.0523, 0.0033]","[0.1159, 0.0055]","[0.1451, 0.0061]","[0.1696, 0.0065]","[0.0722, 0.0044]","[0.2678, 0.0077]"
S-E-CDE-VAE,200,0.001,0.001,1.0,1.0,1.0,,0.0005,500,0,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.001,0.01,1.0,1.0,1.0,,0.0001,500,0,0.2,Adam,"[0.0509, 0.0027]","[0.0463, 0.0022]","[0.0427, 0.0019]","[0.0579, 0.0036]","[0.0316, 0.0012]","[0.1321, 0.0044]","[0.0409, 0.0018]","[0.0344, 0.0014]","[0.0307, 0.0012]","[0.0505, 0.0027]","[0.0204, 0.0007]","[0.0509, 0.0033]","[0.1156, 0.0056]","[0.1421, 0.006]","[0.1666, 0.0065]","[0.0723, 0.0044]","[0.2664, 0.0077]"
S-E-CDE-VAE,200,0.001,0.01,1.0,1.0,1.0,,0.0005,500,0,0.2,Adam,"[0.0411, 0.0024]","[0.0376, 0.002]","[0.035, 0.0017]","[0.0465, 0.0032]","[0.0265, 0.0011]","[0.1105, 0.004]","[0.0332, 0.0016]","[0.0292, 0.0013]","[0.0263, 0.0011]","[0.041, 0.0024]","[0.0176, 0.0007]","[0.0409, 0.0029]","[0.0908, 0.0049]","[0.1182, 0.0056]","[0.141, 0.006]","[0.0571, 0.0039]","[0.2291, 0.0074]"
