model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0001,500,0,0.3,Adam,"[0.06, 0.0029]","[0.0535, 0.0024]","[0.0489, 0.002]","[0.07, 0.0039]","[0.0348, 0.0012]","[0.1513, 0.0048]","[0.0455, 0.0019]","[0.0379, 0.0014]","[0.0334, 0.0012]","[0.0593, 0.0029]","[0.0207, 0.0006]","[0.0633, 0.0037]","[0.1354, 0.006]","[0.1679, 0.0066]","[0.1944, 0.007]","[0.091, 0.005]","[0.2923, 0.0081]"
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0005,500,0,0.3,Adam,"[0.0586, 0.0028]","[0.0521, 0.0023]","[0.0475, 0.002]","[0.0686, 0.0039]","[0.0337, 0.0012]","[0.146, 0.0048]","[0.0441, 0.0018]","[0.0364, 0.0014]","[0.0318, 0.0012]","[0.0579, 0.0028]","[0.0199, 0.0006]","[0.0614, 0.0037]","[0.1313, 0.0059]","[0.1601, 0.0065]","[0.1844, 0.0069]","[0.0884, 0.0049]","[0.2805, 0.0079]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0001,500,0,0.3,Adam,"[0.0599, 0.0028]","[0.0536, 0.0023]","[0.049, 0.002]","[0.0694, 0.0038]","[0.035, 0.0012]","[0.1512, 0.0048]","[0.0454, 0.0019]","[0.0384, 0.0015]","[0.0336, 0.0012]","[0.0607, 0.0029]","[0.0209, 0.0006]","[0.0641, 0.0037]","[0.135, 0.006]","[0.1686, 0.0067]","[0.196, 0.007]","[0.093, 0.0051]","[0.2926, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0005,500,0,0.3,Adam,"[0.0584, 0.0028]","[0.0522, 0.0023]","[0.0477, 0.002]","[0.0678, 0.0038]","[0.034, 0.0012]","[0.1462, 0.0048]","[0.0445, 0.0018]","[0.0371, 0.0014]","[0.0324, 0.0012]","[0.0575, 0.0028]","[0.0201, 0.0006]","[0.0613, 0.0037]","[0.131, 0.0059]","[0.1617, 0.0065]","[0.1869, 0.0069]","[0.0868, 0.0049]","[0.2813, 0.0079]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0001,500,0,0.3,Adam,"[0.061, 0.0029]","[0.0543, 0.0024]","[0.0495, 0.002]","[0.0714, 0.0039]","[0.0351, 0.0012]","[0.152, 0.0048]","[0.0456, 0.0019]","[0.0384, 0.0014]","[0.0333, 0.0012]","[0.0599, 0.0029]","[0.0207, 0.0006]","[0.0635, 0.0037]","[0.1363, 0.0061]","[0.1695, 0.0067]","[0.1932, 0.007]","[0.0928, 0.0051]","[0.2907, 0.008]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0005,500,0,0.3,Adam,"[0.0589, 0.0028]","[0.0526, 0.0023]","[0.048, 0.002]","[0.0685, 0.0038]","[0.0342, 0.0012]","[0.148, 0.0048]","[0.0446, 0.0019]","[0.0375, 0.0014]","[0.0325, 0.0012]","[0.0583, 0.0028]","[0.0203, 0.0006]","[0.0623, 0.0037]","[0.1319, 0.0059]","[0.1652, 0.0065]","[0.1888, 0.0069]","[0.0893, 0.0049]","[0.2858, 0.008]"
