model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,600,0.3,Adam,"[0.0612, 0.0029]","[0.0546, 0.0024]","[0.0499, 0.0021]","[0.0718, 0.0039]","[0.0354, 0.0012]","[0.1527, 0.0048]","[0.0455, 0.0019]","[0.0387, 0.0015]","[0.0341, 0.0012]","[0.0603, 0.0029]","[0.021, 0.0006]","[0.063, 0.0037]","[0.1351, 0.006]","[0.1691, 0.0066]","[0.1974, 0.007]","[0.0915, 0.005]","[0.2943, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,600,0.3,Adam,"[0.058, 0.0028]","[0.0516, 0.0023]","[0.0471, 0.002]","[0.0681, 0.0038]","[0.0335, 0.0012]","[0.1451, 0.0048]","[0.0432, 0.0018]","[0.0365, 0.0014]","[0.0317, 0.0012]","[0.0575, 0.0029]","[0.0198, 0.0006]","[0.0612, 0.0036]","[0.1284, 0.0059]","[0.1601, 0.0065]","[0.1833, 0.0068]","[0.0876, 0.0049]","[0.2793, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,600,0.3,Adam,"[0.0615, 0.0029]","[0.0548, 0.0024]","[0.05, 0.002]","[0.0717, 0.0039]","[0.0355, 0.0012]","[0.1523, 0.0048]","[0.0465, 0.0019]","[0.0387, 0.0014]","[0.0337, 0.0012]","[0.0613, 0.0029]","[0.0209, 0.0006]","[0.064, 0.0037]","[0.1381, 0.0061]","[0.1688, 0.0066]","[0.1935, 0.007]","[0.0935, 0.0051]","[0.2919, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,600,0.3,Adam,"[0.0576, 0.0028]","[0.0512, 0.0023]","[0.0468, 0.002]","[0.0675, 0.0038]","[0.0333, 0.0012]","[0.1446, 0.0047]","[0.0427, 0.0018]","[0.0362, 0.0014]","[0.0318, 0.0012]","[0.0565, 0.0028]","[0.0198, 0.0006]","[0.0605, 0.0036]","[0.127, 0.0059]","[0.1598, 0.0065]","[0.1854, 0.0069]","[0.0867, 0.0049]","[0.2794, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,600,0.3,Adam,"[0.0618, 0.0029]","[0.0551, 0.0024]","[0.0502, 0.0021]","[0.0719, 0.0039]","[0.0357, 0.0013]","[0.1532, 0.0048]","[0.047, 0.0019]","[0.0387, 0.0015]","[0.0337, 0.0012]","[0.0612, 0.0029]","[0.0212, 0.0007]","[0.0644, 0.0037]","[0.1383, 0.006]","[0.1692, 0.0066]","[0.1932, 0.007]","[0.0927, 0.005]","[0.2947, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,600,0.3,Adam,"[0.0577, 0.0028]","[0.0515, 0.0023]","[0.0471, 0.002]","[0.0674, 0.0038]","[0.0334, 0.0012]","[0.1445, 0.0048]","[0.0437, 0.0018]","[0.0365, 0.0014]","[0.032, 0.0012]","[0.0574, 0.0028]","[0.0197, 0.0006]","[0.0604, 0.0036]","[0.1304, 0.0059]","[0.1614, 0.0065]","[0.1867, 0.0069]","[0.0874, 0.0049]","[0.2775, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.001,600,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,600,0.3,Adam,"[0.0615, 0.0029]","[0.0547, 0.0024]","[0.05, 0.0021]","[0.0721, 0.0039]","[0.0355, 0.0013]","[0.1519, 0.0048]","[0.0459, 0.0019]","[0.0386, 0.0015]","[0.0339, 0.0012]","[0.0611, 0.0029]","[0.021, 0.0007]","[0.0631, 0.0037]","[0.1359, 0.006]","[0.1674, 0.0066]","[0.1946, 0.007]","[0.0915, 0.005]","[0.2913, 0.008]"
