model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,100,0.01,,0.0001,300,0.5,Adam,"[2.4128, 0.0541]","[0.0572, 0.0027]","[0.0538, 0.0023]","[0.0512, 0.0021]","[0.062, 0.0036]","[0.0421, 0.0015]","[0.1124, 0.0032]","[0.0498, 0.002]","[0.0452, 0.0017]","[0.0424, 0.0015]","[0.0571, 0.0028]","[0.0317, 0.001]","[0.049, 0.0024]","[0.071, 0.0038]","[0.095, 0.0043]","[0.1158, 0.0047]","[0.0436, 0.0031]","[0.2065, 0.0059]"
