model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CE-VAE,200,0.0001,0.0001,0.001,0.001,1,,0.0001,600,0.5,Adam,"[2.5402, 0.0533]","[0.072, 0.0032]","[0.0649, 0.0027]","[0.0596, 0.0023]","[0.0825, 0.0042]","[0.0431, 0.0015]","[0.1622, 0.0048]","[0.0561, 0.0022]","[0.0474, 0.0017]","[0.0414, 0.0014]","[0.0716, 0.0033]","[0.0263, 0.0008]","[0.0719, 0.0037]","[0.1366, 0.0057]","[0.1687, 0.0062]","[0.1945, 0.0066]","[0.0892, 0.0046]","[0.2957, 0.0076]"
