model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,200,0.0001,0.0001,0.001,0.001,1,,0.0001,600,0.5,Adam,"[2.5499, 0.0532]","[0.0718, 0.0032]","[0.0645, 0.0027]","[0.0592, 0.0023]","[0.0826, 0.0043]","[0.0431, 0.0015]","[0.1623, 0.0048]","[0.0554, 0.0022]","[0.0467, 0.0017]","[0.0415, 0.0015]","[0.0703, 0.0033]","[0.0263, 0.0008]","[0.072, 0.0037]","[0.1342, 0.0057]","[0.1666, 0.0062]","[0.1949, 0.0066]","[0.0884, 0.0047]","[0.2969, 0.0076]"
