F-MAP@10,F-MAP@20,F-MAP@5,model
-0.03361111111111111,-0.02551767676767677,0.0,CE-VNCF
-0.047896825396825486,-0.022144660894660828,0.0,CE-VNCF
0.025396825396825477,0.0048593073593073965,0.0,CE-VNCF
-0.03361111111111111,-0.05120903799502871,0.0,CE-VNCF
0.08361111111111108,0.04180555555555557,0.1,CE-VNCF
-0.07595238095238098,-0.009191790751388276,-0.09,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.011111111111111294,0.03662595875057195,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.033611111111111105,0.06030765287344236,0.0,CE-VNCF
-0.002103174603174579,-0.001183420337832114,-0.1,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.0045454545454545435,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.031111111111111114,0.03515928515928515,0.0,CE-VNCF
-0.08456349206349206,-0.05973820404741456,-0.04,CE-VNCF
0.10083333333333327,0.0701147463647464,0.15666666666666673,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.02111111111111108,0.043994125714326704,0.0,CE-VNCF
0.0,0.007909356725146196,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.005131578947368404,0.0,CE-VNCF
-0.021111111111111112,-0.04399412571432696,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.1333333333333334,0.05899621212121209,0.2666666666666667,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.03500000000000003,0.09308014783633944,0.05000000000000005,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.021111111111111112,0.020232589048378515,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.014285714285714237,0.00714285714285734,0.0,CE-VNCF
0.0,0.021393115613316832,0.0,CE-VNCF
-0.020952380952380945,0.0040583487719711995,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.004563492063492075,-0.015910057005258244,0.06666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.024999999999999998,-0.02040935672514621,-0.05000000000000002,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.002941176470588225,0.0,CE-VNCF
-0.021111111111111112,-0.04399412571432696,0.0,CE-VNCF
0.0,0.02744734432234433,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.010000000000000007,0.0524141033545058,0.0,CE-VNCF
0.10956349206349192,0.10455515674555926,0.09000000000000008,CE-VNCF
0.0,-0.0024999999999999988,0.0,CE-VNCF
-0.0066666666666665994,0.04357179585120763,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.19817460317460311,0.14788809423290872,0.20000000000000007,CE-VNCF
0.10694444444444444,0.04418489190548003,0.2,CE-VNCF
-0.08749999999999991,-0.02415513000071834,-0.1499999999999999,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.04611111111111105,-0.013800044984255522,-0.04999999999999999,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.05456349206349207,-0.038757279227480464,0.0,CE-VNCF
0.05456349206349207,0.02978174603174602,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.2201190476190476,-0.14099809396829527,-0.3666666666666667,CE-VNCF
0.1833333333333333,0.10869775541795663,0.3666666666666667,CE-VNCF
0.06345238095238093,0.031726190476190415,0.040000000000000036,CE-VNCF
-0.09123015873015873,-0.045615079365079365,-0.04,CE-VNCF
-0.07888888888888887,-0.043290598290598316,-0.2,CE-VNCF
0.0,-0.002941176470588225,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.012499999999999956,-0.0034519391427286768,0.0,CE-VNCF
0.0,0.0115842490842491,0.0,CE-VNCF
0.02111111111111108,0.03719588010029179,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.026785714285714333,0.018341817496229238,0.0,CE-VNCF
-0.01,-0.027588036963036973,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.10250000000000006,0.03370303823283705,0.2,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.014285714285714237,0.003296703296703285,0.0,CE-VNCF
-0.011111111111111113,-0.008055555555555552,0.0,CE-VNCF
-0.05123015873015871,-0.03432720057720057,0.026666666666666644,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.15539682539682534,0.10361027345547467,0.15666666666666662,CE-VNCF
-0.06654761904761901,-0.036398809523809535,-0.16666666666666666,CE-VNCF
-0.08333333333333337,-0.04166666666666674,-0.20000000000000007,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.01612970362970364,0.0,CE-VNCF
0.011388888888888893,-0.011821948476360228,0.09,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.014285714285714237,0.02395610302150541,0.0,CE-VNCF
0.017777777777777892,0.026092235937437147,-0.026666666666666502,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.1328968253968254,-0.06608682468202591,-0.15666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.04134792688391753,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.030952380952380964,-0.018417366946778715,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.011111111111111113,0.026550229741019227,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.0007337158885146189,0.0,CE-VNCF
0.0,-0.0025,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.03770650101532436,0.0,CE-VNCF
0.0,0.02376153666594844,0.0,CE-VNCF
0.06345238095238095,0.03863095238095235,0.040000000000000015,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.06944444444444442,0.048256578947368345,0.1166666666666667,CE-VNCF
-0.2083333333333332,-0.11804258241758235,-0.4166666666666666,CE-VNCF
0.2212301587301587,0.1106150793650793,0.3666666666666667,CE-VNCF
0.0,-0.020983758888170657,0.0,CE-VNCF
0.0,0.005131578947368421,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.06345238095238097,0.05837743031821985,0.040000000000000015,CE-VNCF
0.10956349206349192,0.0584960668416552,0.09000000000000008,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.002631578947368421,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.1083333333333334,0.054166666666666696,0.21666666666666656,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.06166666666666665,0.05555978227998337,0.09000000000000008,CE-VNCF
0.0,-0.0128678725814948,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.0478968253968254,-0.05738698285718409,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.04789682539682527,0.061003757164747825,0.0,CE-VNCF
0.015555555555555559,-0.00013157894736838538,0.04,CE-VNCF
0.0,-0.008712121212121213,0.0,CE-VNCF
0.0,0.006796046016247503,0.0,CE-VNCF
0.08123015873015874,0.039991472021270735,0.06666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.016666666666666673,0.008333333333333331,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.10000000000000003,-0.04510181704260663,-0.16666666666666669,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.008843954248366011,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.09305555555555556,-0.051313781247991734,-0.2,CE-VNCF
0.22178571428571425,0.16115968890930174,0.3566666666666668,CE-VNCF
0.02111111111111109,0.04503359278320582,0.0,CE-VNCF
0.011111111111111113,-0.002353801169590643,0.0,CE-VNCF
0.00888888888888889,0.0044444444444444176,0.040000000000000015,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.05095238095238095,0.03425070028011204,0.04,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.14999999999999994,0.1022248022015824,0.30000000000000004,CE-VNCF
0.0645634920634921,0.04997160003738954,0.0,CE-VNCF
-0.023333333333333345,-0.004380917285329078,-0.06666666666666665,CE-VNCF
-0.09999999999999992,-0.04999999999999996,-0.2,CE-VNCF
-0.021111111111111112,-0.038862546766958536,0.0,CE-VNCF
0.0,0.0011734997029114597,0.0,CE-VNCF
0.0,-0.0006993006993006938,0.0,CE-VNCF
0.014166666666666659,-0.011541118195529942,0.039999999999999925,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.02361111111111111,-0.014746732026143782,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.010714285714285787,-0.012365368549579037,-0.05000000000000005,CE-VNCF
0.01999999999999999,0.012941176470588234,0.04,CE-VNCF
0.03000000000000005,0.015000000000000013,0.06,CE-VNCF
0.12861111111111112,0.08606245878304708,0.15666666666666665,CE-VNCF
-0.0267857142857143,-0.01339285714285715,0.0,CE-VNCF
0.06456349206349199,0.06822031619051716,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.14500000000000002,0.08071895424836595,0.2566666666666667,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0334385701587714,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.047896825396825334,0.021016349921148703,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.2207936507936508,0.1631897166301191,0.19666666666666666,CE-VNCF
0.1548412698412699,0.09875096609616736,0.16666666666666669,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.018863353708554936,0.0,CE-VNCF
0.0,0.028893115613316974,0.0,CE-VNCF
0.046111111111111165,0.042650425554837335,0.04999999999999999,CE-VNCF
0.04789682539682539,0.08023678505876647,0.0,CE-VNCF
0.2903968253968254,0.2350094195450233,0.4066666666666666,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.00416666666666668,0.0,CE-VNCF
0.014285714285714284,0.022083302619293324,0.0,CE-VNCF
-0.024285714285714268,-0.03538040390981567,0.0,CE-VNCF
-0.09999999999999998,-0.05000000000000005,-0.2,CE-VNCF
0.1686111111111112,0.10622226522187828,0.2566666666666666,CE-VNCF
-0.12460317460317458,-0.0564099789099789,-0.30000000000000004,CE-VNCF
-0.08000000000000003,-0.02733865914786965,-0.15999999999999998,CE-VNCF
0.01,0.02112970362970364,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.008888888888888877,2.670940170942937e-05,-0.04,CE-VNCF
0.016666666666666673,0.019183866529067783,0.0,CE-VNCF
0.0,-0.005131578947368487,0.0,CE-VNCF
0.03361111111111112,0.05718857015877135,0.0,CE-VNCF
-0.08666666666666678,-0.04333333333333328,-0.14,CE-VNCF
0.07527777777777775,0.1123148531894662,0.05,CE-VNCF
-0.07456349206349205,-0.037281746031746034,-0.039999999999999925,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.11833333333333328,0.1101216297462427,0.21666666666666667,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.19154761904761905,0.12213635629076795,0.4166666666666667,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.01,0.010982112143102863,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.059722222222222225,-0.01563911664530851,0.16666666666666666,CE-VNCF
0.0,-0.0079093567251462,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.006944444444444421,0.09264386327466813,-0.09000000000000008,CE-VNCF
0.02111111111111097,0.020001392656191497,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.01,-0.009545454545454548,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.012970938375350141,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.008072755417956642,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.0014510233918128695,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.014285714285714284,0.015052213868003345,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.19789682539682532,-0.10766053391053387,-0.30000000000000004,CE-VNCF
0.12123015873015874,0.07022306425944194,0.16666666666666666,CE-VNCF
0.0,-0.010029761904762012,0.0,CE-VNCF
0.0,0.0045454545454545435,0.0,CE-VNCF
0.07833333333333331,0.04194444444444445,0.15666666666666662,CE-VNCF
0.0,-0.0079093567251462,0.0,CE-VNCF
0.0,-0.005131578947368421,0.0,CE-VNCF
0.07833333333333348,0.060046961767163065,0.15666666666666673,CE-VNCF
0.0,-0.0033333333333333322,0.0,CE-VNCF
-0.0069444444444444475,0.01966570709991761,0.0,CE-VNCF
0.035,0.08172954883094202,0.05,CE-VNCF
0.0,0.004791666666666665,0.0,CE-VNCF
0.0,0.0079093567251462,0.0,CE-VNCF
-0.02083333333333337,-0.01041666666666674,-0.06666666666666654,CE-VNCF
-0.11706349206349208,-0.06557194847636028,-0.13000000000000012,CE-VNCF
-0.01928571428571435,-0.012315511286099534,0.043333333333333335,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.009999999999999998,0.010101010101010109,0.0,CE-VNCF
-0.05456349206349207,-0.024156746031746026,0.0,CE-VNCF
-0.016666666666666833,0.02032088010029176,-0.06666666666666654,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.016666666666666673,0.0061858076563958975,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.01397553319573444,0.0,CE-VNCF
-0.22428571428571453,-0.1040701017249005,-0.3666666666666666,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.008712121212121213,0.0,CE-VNCF
0.042063492063492136,0.03134148531207348,0.0,CE-VNCF
0.010000000000000007,0.04044514910613983,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.06456349206349207,0.0183062128360116,0.0,CE-VNCF
0.0197222222222222,0.0057677483335378255,0.12666666666666665,CE-VNCF
0.0,-0.0025,0.0,CE-VNCF
