model,F-MAP@5,F-MAP@10,F-MAP@20
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.004285714285714115,-0.01334061256081398
CE-VNCF,0.0,0.0,0.010029761904761904
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.023611111111111027,0.011805555555555514
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.02111111111111097,0.019267676767676708
CE-VNCF,0.0,0.057896825396825176,0.02558451051872113
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.06666666666666654,-0.04333333333333322,-0.02583333333333337
CE-VNCF,0.0,0.0,0.009399509803921563
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0255292134336252
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.06456349206349207,-0.032281746031746016
CE-VNCF,0.0,0.0,0.009917582417582423
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.010000000000000007,0.008350533195734366
CE-VNCF,-0.04999999999999999,-0.0461111111111111,-0.04863536682615627
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.30000000000000004,-0.14999999999999994,-0.07500000000000001
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.16666666666666669,0.1125,0.09460615257635374
CE-VNCF,0.0,0.0,0.011930078650279952
CE-VNCF,-0.05000000000000002,-0.02499999999999997,-0.009722222222222243
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.04668948590968725
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.15666666666666665,-0.1217857142857143,-0.060892857142857165
CE-VNCF,0.0,0.0,-0.005718954248366012
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.03777777777777802,0.024955065359477224
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000015,-0.094404761904762,-0.07192637621236697
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.014808866529067762
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.02111111111111108,-0.004489379084967382
CE-VNCF,0.0,0.0,-0.009399509803921569
CE-VNCF,0.0,0.0,-0.005718954248366104
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.1,0.028888888888888912,-0.001304271708683441
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000015,-0.010000000000000007,0.006034356725146128
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.040000000000000036,0.009999999999999787,0.0016666666666668162
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0096376050420168
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.02249999999999996,0.03778380825400951
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.04999999999999999,0.02499999999999997,0.02040935672514621
CE-VNCF,0.0,0.0,-0.007909356725146366
CE-VNCF,-0.2400000000000001,-0.16095238095238096,-0.12560429036048248
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.10000000000000003,-0.00345238095238104,0.0012866300366300432
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.021111111111111112,-0.041494125714326965
CE-VNCF,0.0,0.0,0.005131578947368376
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.15999999999999998,0.04904761904761906,0.03131113984055156
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.009399509803921569
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.016666666666666663,-0.008273398428197187
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.02111111111111108,-0.02023258904837849
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.007631578947368657
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.00013183303624475506
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.01730886652906776
CE-VNCF,0.0,0.0,0.008012820512820519
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.06666666666666665,-0.04333333333333332,-0.06381735803755922
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.008012820512820519
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.1166666666666667,0.04583333333333345,0.05645870061311248
CE-VNCF,-0.040000000000000036,-0.020000000000000073,-0.007500000000000062
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09999999999999998,-0.09789682539682544,-0.05349386724386696
CE-VNCF,0.21666666666666656,0.15623015873015875,0.12158341142861262
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0031249999999999997
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.005131578947368487
CE-VNCF,0.0,0.0,-0.005131578947368421
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.016722742127153897
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.1,-0.0625,-0.03125
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.16666666666666666,-0.08333333333333337,-0.07014230867172044
CE-VNCF,0.09,0.07166666666666667,0.03583333333333336
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.2,0.06654761904761898,0.052736846486846456
CE-VNCF,-0.04,-0.03666666666666667,-0.02717728758169935
CE-VNCF,0.20000000000000007,0.09999999999999998,0.049999999999999815
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09000000000000008,0.04499999999999993,0.030170454545454525
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.00835053319573443
CE-VNCF,0.040000000000000036,0.036666666666666736,0.01833333333333309
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.04999999999999999,0.02499999999999997,0.014999999999999987
CE-VNCF,0.15666666666666665,0.095,0.0475
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000036,-0.03666666666666663,-0.049403736528349514
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.009399509803921563
CE-VNCF,0.0,0.0,0.0013267543859649678
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.04345238095238095,-0.02172619047619047
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.025187654407855756
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.11666666666666667,0.07500000000000001,0.047036340852130265
CE-VNCF,0.0,-0.014285714285714237,-0.02312496928595964
CE-VNCF,0.0,0.0,-0.0025
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.030952380952380964,0.021542366946778718
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.03361111111111111,-0.02301767676767677
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0024999999999999467
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.0068253968253969574,-0.02027391833312886
CE-VNCF,0.0,0.012500000000000013,-0.003005510571300052
CE-VNCF,0.0,0.0,-0.0031249999999999997
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.04345238095238097,-0.03331043956043957
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000015,-0.01999999999999996,-0.0019871794871794968
CE-VNCF,-0.026666666666666644,-0.013333333333333364,-0.02481051327413561
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.012177287581699343
CE-VNCF,0.0,0.021111111111111112,0.01926767676767677
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.02678571428571419,0.02831043956043955
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000036,-0.06345238095238093,-0.031726190476190415
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.06666666666666665,0.04583333333333331,0.015007309941520497
CE-VNCF,-0.11666666666666665,-0.05833333333333335,-0.029166666666666674
CE-VNCF,0.0,0.002499999999999836,-0.01932981127060085
CE-VNCF,0.0,-0.014285714285714237,-0.008211233211233182
CE-VNCF,-0.1166666666666666,-0.05833333333333324,-0.015012973137973118
CE-VNCF,0.16666666666666652,0.08333333333333337,0.06408204948646112
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.03093857015877144
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.1499999999999999,-0.07499999999999996,-0.033653846153846145
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.01730886652906776
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.15666666666666665,0.006825396825396818,-0.027805849121638557
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
