model,F-MAP@5,F-MAP@10,F-MAP@20
CE-VNCF,0.2,0.06321428571428572,0.027061688311688342
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.01910711214310285
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.15666666666666662,-0.09928571428571442,0.0005206547408558304
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.010129379349580579
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.04,0.007499999999999994,-0.010612026862026893
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.03361111111111111,-0.028982843137254913
CE-VNCF,0.0,0.01,-0.0019047619047618952
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.006305078650279877
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0025
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09000000000000002,-0.04499999999999993,-0.011401862026862023
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0125,0.0062499999999999995
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.011111111111111072,-0.019667919799498668
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.010000000000000007,-0.0011732456140353118
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.03789682539682539,-0.0189484126984127
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0079093567251462
CE-VNCF,0.0,0.0,0.011346153846153895
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.00835053319573443
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0045454545454545435
CE-VNCF,-0.13000000000000012,-0.0691666666666666,-0.037701023391812805
CE-VNCF,0.0,0.037896825396825394,0.0268577694235589
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.033611111111111085,0.02576388888888881
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
