F-MAP@10,F-MAP@20,F-MAP@5,model
-0.09650793650793643,-0.06439278557699613,-0.05000000000000005,CE-VNCF
0.0125,0.0062499999999999995,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.02999999999999998,0.04052921343362522,0.04,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.2561111111111111,-0.17394893698492764,-0.4166666666666667,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.03777777777777778,-0.023434343434343436,0.0,CE-VNCF
0.0,-0.005131578947368421,0.0,CE-VNCF
-0.05833333333333335,-0.013244489428699937,-0.11666666666666665,CE-VNCF
0.016944444444444443,0.035452459047660284,0.0,CE-VNCF
-0.01789682539682541,-0.024870589936379417,0.03999999999999995,CE-VNCF
-0.021111111111111112,-0.015834725989524758,0.0,CE-VNCF
0.0,0.0025000000000000573,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.047896825396825334,-0.05503457434378484,0.0,CE-VNCF
0.0,0.0035714285714285726,0.0,CE-VNCF
0.0,-0.024726448946650187,0.0,CE-VNCF
0.02678571428571419,0.012793173888375087,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.15623015873015889,0.08779211285790245,0.21666666666666656,CE-VNCF
0.01666666666666661,0.04221307996269297,0.0,CE-VNCF
0.0,0.02639311561331686,0.0,CE-VNCF
0.0,-0.0025,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.06150793650793645,-0.08233958142820369,0.06000000000000005,CE-VNCF
0.04789682539682527,0.08211343180383412,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.03118478227998352,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.044444444444444425,0.038566176470588236,0.06666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.026785714285714284,0.01339285714285713,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.09999999999999998,-0.05000000000000005,-0.2,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.012558275058275064,0.0,CE-VNCF
-0.011111111111111129,0.004502719502719549,0.0,CE-VNCF
0.017341269841269824,0.025115599270011058,-0.1166666666666666,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.05000000000000005,-0.021666666666666726,-0.09999999999999998,CE-VNCF
0.06456349206349207,0.05632080638659585,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.01612970362970364,0.0,CE-VNCF
0.0,0.01397553319573444,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.0016666666666666494,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.09095238095238099,-0.05418831168831162,-0.09999999999999998,CE-VNCF
-0.031111111111111117,-0.05497505053426116,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.010850533195734452,0.0,CE-VNCF
0.1083333333333334,0.056666666666666636,0.21666666666666656,CE-VNCF
-0.01666666666666661,-0.03555978227998352,0.0,CE-VNCF
0.12178571428571427,0.1006365059519082,0.15666666666666662,CE-VNCF
0.22746031746031745,0.2070603495661546,0.19666666666666666,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.011584249084249092,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.06249999999999994,0.031249999999999944,0.09999999999999998,CE-VNCF
0.012499999999999956,0.037297286047286,0.0,CE-VNCF
0.20833333333333334,0.11814219986240106,0.4166666666666666,CE-VNCF
0.0,0.02046763178342126,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.025529213433625228,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0035714285714286693,0.0,CE-VNCF
0.0,0.017308866529067934,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.09999999999999998,-0.010144171703769243,-0.20000000000000007,CE-VNCF
0.01999999999999999,0.0003227124183006469,0.04,CE-VNCF
-0.09027777777777772,-0.017563413968212704,-0.1,CE-VNCF
0.04999999999999993,0.015154061624649941,0.09999999999999998,CE-VNCF
0.13277777777777772,0.10697637738078912,0.19000000000000006,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.09999999999999998,0.05000000000000005,0.2,CE-VNCF
0.0,0.009399509803921569,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.014808866529067762,0.0,CE-VNCF
0.011111111111111072,-0.024283072878274026,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.017308866529067796,0.0,CE-VNCF
-0.024285714285714355,-0.017861811391223226,0.0,CE-VNCF
0.0,-0.011203261607673376,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.07456349206349201,0.02590747702589824,0.040000000000000036,CE-VNCF
0.13194444444444448,0.08567580811001863,0.21666666666666665,CE-VNCF
0.16428571428571434,0.13791659213679308,0.2466666666666667,CE-VNCF
-0.01,-0.0041360978203083395,0.0,CE-VNCF
0.09999999999999998,0.0257562116675894,0.2,CE-VNCF
0.012500000000000068,-0.013725857475857306,0.0,CE-VNCF
0.03361111111111111,0.03983337633298933,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.03095238095238106,-0.01547619047619053,0.0,CE-VNCF
-0.06456349206349199,-0.03228174603174594,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.022434782279983512,0.0,CE-VNCF
0.0,-0.018042582417582418,0.0,CE-VNCF
0.0,0.0334385701587715,0.0,CE-VNCF
0.0,0.0079093567251462,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.16583333333333328,0.1118097822799835,0.3566666666666668,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.02111111111111111,0.0127097259895248,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.004999999999999949,-0.011231774761186586,0.010000000000000064,CE-VNCF
0.08333333333333333,0.04166666666666663,0.16666666666666666,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.021111111111111112,0.038862546766958536,0.0,CE-VNCF
0.03361111111111111,0.0724849404551417,0.0,CE-VNCF
0.033611111111111036,0.06516170813190925,0.0,CE-VNCF
0.0125,0.048299681269882516,0.0,CE-VNCF
-0.09999999999999998,-0.07552921343362526,-0.2,CE-VNCF
0.0,0.028893115613316974,0.0,CE-VNCF
-0.0690079365079365,-0.07522828779407728,0.0,CE-VNCF
-0.014285714285714348,0.043949743926524176,0.0,CE-VNCF
0.0,0.020880295100496337,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.01,-0.009545454545454548,0.0,CE-VNCF
0.03361111111111111,0.024818376068376082,0.0,CE-VNCF
-0.015158730158730094,-0.007579365079365129,-0.04999999999999999,CE-VNCF
-0.01,-0.01755827505827507,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.07678571428571422,-0.0471049783549784,-0.09999999999999998,CE-VNCF
-0.015555555555555656,0.0076182099634111156,-0.040000000000000036,CE-VNCF
-0.021111111111111112,-0.04399412571432696,0.0,CE-VNCF
-0.02500000000000001,-0.01249999999999997,-0.05,CE-VNCF
0.0,0.006066176470588233,0.0,CE-VNCF
0.08567460317460318,0.14578484509986053,0.0,CE-VNCF
0.010000000000000007,0.03843857015877161,0.0,CE-VNCF
0.01999999999999999,-0.007477771411594947,0.04,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.025000000000000026,0.05175753769794023,0.05,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.11928571428571424,-0.03695274904833723,-0.15666666666666665,CE-VNCF
0.0,-0.0230292134336252,0.0,CE-VNCF
-0.04095238095238096,-0.012566833751044282,-0.040000000000000015,CE-VNCF
0.09999999999999998,0.05000000000000005,0.2,CE-VNCF
0.0,0.005131578947368487,0.0,CE-VNCF
-0.09999999999999998,-0.06480886652906781,-0.2,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.010000000000000064,-0.0050000000000000044,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.095,0.0475,0.15666666666666665,CE-VNCF
0.07456349206349205,0.05315514228633425,0.040000000000000015,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.034285714285714364,0.01045899061378952,0.040000000000000036,CE-VNCF
0.08845238095238092,0.044226190476190565,0.09000000000000002,CE-VNCF
0.09250000000000004,0.0436159673659674,0.15666666666666673,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.005131578947368418,0.0,CE-VNCF
-0.01,-0.0050000000000000044,0.0,CE-VNCF
-0.040952380952380914,-0.06682576410517592,0.0,CE-VNCF
-0.06456349206349207,-0.03193591646571525,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.01,0.029735562639974414,0.0,CE-VNCF
0.16789682539682538,0.12756268950347904,0.20666666666666653,CE-VNCF
-0.04999999999999999,-0.02884615384615385,-0.1,CE-VNCF
0.04789682539682527,0.02394841269841297,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.02111111111111108,0.02361533783553904,0.0,CE-VNCF
-0.010000000000000007,-0.036298765518966734,0.0,CE-VNCF
-0.08456349206349206,-0.04682720057720057,-0.04,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.023333333333333345,0.007121212121212112,0.06666666666666665,CE-VNCF
-0.04999999999999999,-0.03013157894736837,-0.1,CE-VNCF
0.04861111111111112,0.03301767676767675,0.05,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.08456349206349206,0.04682720057720057,0.04,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.16539682539682546,0.0985594522436628,0.15666666666666673,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.10928571428571432,0.054642857142857104,0.15666666666666662,CE-VNCF
0.0,-0.01581346134945205,0.0,CE-VNCF
0.05000000000000005,0.025000000000000026,0.09999999999999998,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.16289682539682548,0.09266053391053386,0.19666666666666666,CE-VNCF
0.0,0.0029411764705882327,0.0,CE-VNCF
-0.061666666666666675,-0.07190373652834953,-0.09,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.04500000000000001,0.04134395424836601,0.09,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.03066079238099365,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0002777777777778212,0.011351010101010084,-0.06666666666666665,CE-VNCF
-0.00900793650793652,0.08980475793556293,0.1,CE-VNCF
0.0,-0.005131578947368421,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.01,-0.013712121212121214,0.0,CE-VNCF
0.012499999999999956,-0.03194300797241978,0.0,CE-VNCF
0.08150793650793653,0.04325396825396827,0.15666666666666662,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.03665752440713743,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.06456349206349205,-0.06572031619051744,0.0,CE-VNCF
0.0,0.03621634793654918,0.0,CE-VNCF
0.14289682539682536,0.09725540390981567,0.15666666666666662,CE-VNCF
0.10956349206349214,0.07341144966144952,0.09000000000000008,CE-VNCF
0.2028968253968254,0.17665668675150087,0.2566666666666666,CE-VNCF
-0.01,-0.03486714158734283,0.0,CE-VNCF
0.0,-0.033438570158771434,0.0,CE-VNCF
0.0,-0.028306991211402982,0.0,CE-VNCF
0.057896825396825384,0.060248570873570814,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.054563492063492036,-0.013056804306804282,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.07456349206349201,0.07943243740263861,0.0,CE-VNCF
0.021111111111111112,-0.014170893391094641,0.0,CE-VNCF
