model,F-MAP@5,F-MAP@10,F-MAP@20
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.05077800553419748
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.03539682539682554,-0.01769841269841277
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.1499999999999999,-0.07500000000000001,-0.03749999999999998
CE-VNCF,0.0,-0.011111111111111113,0.015324739544940775
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.016666666666666833,-0.008333333333333194
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.031111111111111114,0.04518904706404708
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.1166666666666666,-0.05833333333333324,-0.02916666666666662
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.010850533195734431
CE-VNCF,0.06666666666666671,0.01904761904761909,0.0018533549783549266
CE-VNCF,0.0,0.0,0.0022200226244343813
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0025000000000000573
CE-VNCF,0.0,0.0,0.012690108094519856
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.11666666666666665,-0.04404761904761903,-0.05091692513712637
CE-VNCF,0.0,-0.012500000000000068,-0.035143115613316844
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.02795851809009704
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.030952380952380964,0.015476190476190463
CE-VNCF,0.0,0.033611111111111036,0.016805555555555633
CE-VNCF,0.1166666666666666,0.045833333333333386,-0.0010886284338295082
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.03789682539682526,0.026857769423558886
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0059027777777777785
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.19666666666666666,0.15289682539682534,0.09213168775668773
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.014285714285714237,0.029659615195605893
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.30000000000000004,0.14317460317460295,0.07671888053467013
CE-VNCF,0.0,0.01,0.029726448946650174
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09999999999999998,-0.07678571428571422,-0.04831610275689219
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.004545454545454518
CE-VNCF,-0.04999999999999999,-0.02499999999999997,-0.012499999999999956
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.04789682539682527,0.045209695275484685
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.005131578947368432
CE-VNCF,0.1,0.04999999999999999,0.052461491681693014
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.010000000000000064,0.004999999999999949,0.02852098774118905
CE-VNCF,0.0,0.052063492063492034,0.03009189640768595
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.006458333333333344
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.002941176470588225
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.05039682539682544,0.05271050221708118
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.05000000000000005,0.025000000000000026,0.021696428571428502
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.04,0.03666666666666667,0.015208333333333338
CE-VNCF,0.0,-0.03777777777777778,-0.03092522974101919
CE-VNCF,0.05000000000000005,0.012499999999999956,-0.006576939142728611
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.016607112143102856
CE-VNCF,0.0,-0.011111111111111072,-0.0218154454764361
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.01,-0.01755827505827507
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.3666666666666666,0.23805555555555544,0.16058323105343225
CE-VNCF,0.0,0.0,0.005441176470588338
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.04999999999999999,-0.025000000000000026,-0.00723658801638688
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.3466666666666667,0.28134920634920635,0.15143217893217895
CE-VNCF,-0.040000000000000015,-0.008888888888888863,0.004853801169590666
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.014285714285714275,0.007142857142857131
CE-VNCF,0.0,-0.0478968253968254,-0.028493867243867238
CE-VNCF,-0.0666666666666666,-0.08111111111111112,-0.07726507045585995
CE-VNCF,-0.040000000000000036,-0.06345238095238104,-0.0379291979949874
CE-VNCF,0.05000000000000005,0.08539682539682547,0.05680897533838725
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.02111111111111111,-0.006638297418096184
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.01666666666666661,-0.011214955280357986
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.15666666666666665,-0.10928571428571428,-0.05464285714285713
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.026120589936379446
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.16666666666666666,-0.06666666666666676,-0.038464912280701764
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.027667625417238426
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.01980320333261509
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.02111111111111097,-0.036323671168872695
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09999999999999998,-0.05000000000000005,-0.05486714158734285
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.16666666666666652,-0.03543650793650799,0.004869782994782912
CE-VNCF,0.0,0.0,-0.010850533195734431
CE-VNCF,0.0,0.016666666666666663,0.025086644306845568
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.010000000000000007,0.0026406926406925546
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.014285714285714284,0.007142857142857145
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09000000000000002,-0.09706349206349207,-0.05259189640768591
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.16666666666666666,0.04972222222222228,-0.029120041465242608
CE-VNCF,0.0,-0.009999999999999898,-0.009485519640318407
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09999999999999998,-0.026388888888888903,0.0077255331957346565
CE-VNCF,0.0,0.0,0.0012854251012143214
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.15666666666666662,0.06404761904761908,0.034655388471177884
CE-VNCF,0.0,-0.014285714285714348,-0.01647086466165426
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0035714285714286693
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.040000000000000036,0.05777777777777787,0.026810411810411768
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.35000000000000003,0.17499999999999993,0.09204545454545444
CE-VNCF,0.09000000000000008,0.08845238095238095,0.04422619047619048
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.012970938375350238
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.010750915750915802
CE-VNCF,0.0,-0.010000000000000007,-0.013712121212121177
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.006066176470588233
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.021111111111111112,-0.01818713450292397
CE-VNCF,0.0,0.033611111111111036,0.03876859251859255
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.040000000000000036,0.04678571428571432,0.02460717795276624
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.011111111111111113,0.00555555555555555
CE-VNCF,0.0,0.0,-0.003846153846153833
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.02889311561331685
CE-VNCF,0.1,0.03888888888888895,0.023333333333333317
CE-VNCF,-0.09,-0.06861111111111115,-0.04464491498353726
CE-VNCF,0.0,0.0,-0.0031249999999999997
CE-VNCF,0.0,-0.0125,-0.015887605042016806
CE-VNCF,-0.05000000000000005,-0.025000000000000026,-0.009558823529411842
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.014285714285714275,-0.004642857142857157
CE-VNCF,0.0,0.0,0.016817092221503988
CE-VNCF,0.0,0.0,0.003333333333333334
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.02361111111111125,-0.025884552538964267
CE-VNCF,0.0,0.0,0.021884889920880668
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.20666666666666653,-0.1033333333333334,-0.07923302789401854
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.035396825396825315,-0.022829991645780808
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.037896825396825394,-0.024079991645781104
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0737675364281401
CE-VNCF,0.0,0.0,0.00870300751879699
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0334385701587714
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
