model,F-MAP@5,F-MAP@10,F-MAP@20
E-CDE-VAE,0.0,0.0,0.02737239368818317
E-CDE-VAE,0.049999999999999996,-0.012777777777777749,-0.0724697677193808
E-CDE-VAE,-0.12666666666666665,-0.052222222222222336,-0.032045454545454544
E-CDE-VAE,0.09,0.10956349206349207,0.08527913971992919
E-CDE-VAE,0.0,0.08817460317460313,-0.001412926169118145
E-CDE-VAE,0.0,0.0,0.020880295100496337
E-CDE-VAE,0.0,0.021111111111111112,0.03314359251859253
E-CDE-VAE,-0.06666666666666654,-0.033333333333333326,0.025689161629564028
E-CDE-VAE,0.0,0.05456349206349209,-0.004111369581570767
E-CDE-VAE,-0.09000000000000002,-0.011388888888888893,0.009641608391608408
E-CDE-VAE,0.2066666666666666,0.13428571428571429,0.11002587174607287
E-CDE-VAE,0.04,0.07206349206349205,0.08844584938625187
E-CDE-VAE,-0.00666666666666671,0.04138888888888881,0.08874508446489854
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.15666666666666662,0.030436507936507984,-0.05911615130655379
E-CDE-VAE,-0.040000000000000036,-0.036666666666666625,-0.012930875454095325
E-CDE-VAE,0.11666666666666664,0.09194444444444444,-0.004456361491965211
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.4666666666666667,0.16876984126984118,0.01929146962428696
E-CDE-VAE,0.08999999999999991,0.044999999999999984,0.0071639471639471375
E-CDE-VAE,-0.06666666666666665,-0.014166666666666689,-0.026546370296370303
E-CDE-VAE,0.040000000000000036,0.09456349206349213,0.04263077200577192
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,-0.009999999999999898,0.032777777777777795,0.029602336947538443
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.16666666666666666,0.11694444444444442,0.06718434343434346
E-CDE-VAE,0.0,0.06884920634920638,0.03910189075630244
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.06900793650793635,0.11623105029645275
E-CDE-VAE,-0.0666666666666666,-0.016666666666666607,0.01505607546048715
E-CDE-VAE,-0.06666666666666654,-0.033333333333333326,0.007713952713952477
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.3666666666666667,0.20444444444444443,0.1356607923809936
E-CDE-VAE,0.0,-0.033611111111111036,-0.055129746629359766
E-CDE-VAE,0.0666666666666666,0.05444444444444446,0.055589148338761385
E-CDE-VAE,-0.1999999999999999,-0.0763888888888889,-0.022689740814740733
E-CDE-VAE,-0.040000000000000036,-0.09456349206349213,-0.14981747913249466
E-CDE-VAE,0.30666666666666664,0.1086111111111111,0.018727180756979545
E-CDE-VAE,0.0,-0.13357142857142867,-0.06429457389016224
E-CDE-VAE,0.0,0.030952380952380898,0.03815473119072199
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,-0.0267857142857143,-0.022614602459803623
E-CDE-VAE,-0.1,-0.019047619047619035,-0.00952380952380949
E-CDE-VAE,0.0,0.06900793650793652,0.09053057537577666
E-CDE-VAE,0.0,-0.014285714285714235,-0.012620265656256291
E-CDE-VAE,0.0,0.0,-0.012558275058275063
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,-0.10666666666666663,-0.015436507936508026,0.009694076348488179
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.3166666666666666,0.2328968253968255,0.13355214230214235
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.020952380952381056,0.0031529581529581296
E-CDE-VAE,-0.08333333333333337,-0.008055555555555594,0.0520893330955251
E-CDE-VAE,0.050000000000000044,0.13746031746031728,0.17881750688252246
E-CDE-VAE,0.04999999999999999,0.06289682539682528,0.01697725885225876
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,-0.04,-0.11801587301587305,-0.06150793650793654
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.040000000000000036,0.046666666666666634,0.05049739368818318
E-CDE-VAE,0.0,0.0,0.0334385701587714
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,-0.06666666666666654,-0.03333333333333344,-0.0400823737665843
E-CDE-VAE,0.3466666666666667,0.29246031746031753,0.1426653749157618
E-CDE-VAE,0.4666666666666667,0.2544444444444444,0.15684315168835283
E-CDE-VAE,0.11666666666666659,0.05583333333333351,0.05119528862949918
E-CDE-VAE,-0.040000000000000036,-0.036666666666666736,-0.01833333333333309
E-CDE-VAE,0.19000000000000006,0.21301587301587288,0.1972781924387963
E-CDE-VAE,-0.09,-0.061666666666666675,-0.006106884386683151
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.03402469456068527
E-CDE-VAE,0.06666666666666654,0.033333333333333326,0.027517199862400976
E-CDE-VAE,0.0,0.01,0.03687841978283156
E-CDE-VAE,-0.05000000000000002,-0.051785714285714324,-0.02089121039778935
E-CDE-VAE,0.1166666666666667,0.07261904761904758,0.030900167084377705
E-CDE-VAE,0.09000000000000008,0.07416666666666671,0.09812959400420684
E-CDE-VAE,0.0,0.0,0.017308866529067764
